id,id_dpto,departamento,id_municipio,municipio,nombre_farmacia,direccion,latitud,longitud,numero_contacto,pagina_web,paginas_rrss,fecha_registro,fecha_modificacion
57,1,CHUQUISACA,,SUCRE,RENACER ,Calle Misisipi Nº 57 A,-19.01209,-65.28637,64-33203,,,2010-01-21 04:06:00,2010-01-21 04:06:00
58,1,CHUQUISACA,,SUCRE,ALIANZA,Nataniel Aguirre Nº 621,-19.03569,-65.2522,6435254,,,2010-01-21 04:06:00,2010-01-21 04:06:00
59,1,CHUQUISACA,,SUCRE,ZONAFARMA,Av. Navarra S/N Zona Lajastambo,-19.04417,-65.24221,6462962,,,2010-01-21 04:06:00,2010-01-21 04:06:00
60,1,CHUQUISACA,,SUCRE,AMERICA,Av. E. Mendizabal Esq.Panama,-19.04423,-65.24267,64-57337,,,2010-01-21 04:06:00,2010-01-21 04:06:00
61,1,CHUQUISACA,,SUCRE,ANDINA,Ravelo  No. 100 - A,-19.04524,-65.25902,6441262,,,2010-01-21 04:06:00,2010-01-21 04:06:00
62,1,CHUQUISACA,,SUCRE,ANFER,Guillermo Loaiza Nº 155,-19.03717,-65.24928,64 64656,,,2010-01-21 04:06:00,2010-01-21 04:06:00
63,1,CHUQUISACA,,SUCRE,ADONAI,Av. Diagonal Jaime MendozaS/N,-19.076,-65.23923,6440044,,,2010-01-21 04:06:00,2010-01-21 04:06:00
64,1,CHUQUISACA,,SUCRE,ADRIANITA,Destacamento Chuquisaca s/n,-19.0415,-65.24621,6442777,,,2010-01-21 04:06:00,2010-01-21 04:06:00
65,1,CHUQUISACA,,SUCRE,ANGEL MAICO,Lemoine  No. 437,-19.04128,-65.25798,6445809,,,2010-01-21 04:06:00,2010-01-21 04:06:00
66,1,CHUQUISACA,,SUCRE,ANGEL MATIAS,Calle Caracollo Nº 1,-19.04141,-65.25806,6427237,,,2010-01-21 04:06:00,2010-01-21 04:06:00
67,1,CHUQUISACA,,SUCRE,LOS ANGELES,Aniceto Arce No. 401,-19.04343,-65.25637,6437569,,,2010-01-21 04:06:00,2010-01-21 04:06:00
68,1,CHUQUISACA,,SUCRE,ARCANGEL,Av. J. Mendoza No. 1105,-19.04419,-65.251,6447136,,,2010-01-21 04:06:00,2010-01-21 04:06:00
69,1,CHUQUISACA,,SUCRE,ARCO  IRIS  DEL  SUR,Ravelo  No.  241,-19.04519,-65.26131,6461255,,,2010-01-21 04:06:00,2010-01-21 04:06:00
70,1,CHUQUISACA,,SUCRE,ARENALES,Arenales No 205 ,-19.04519,-65.26131,6442277,,,2010-01-21 04:06:00,2010-01-21 04:06:00
71,1,CHUQUISACA,,SUCRE,ARIANA,Villa Margarita s/n,-19.01941,-65.24893,6431822,,,2010-01-21 04:06:00,2010-01-21 04:06:00
72,1,CHUQUISACA,,SUCRE,ARLETTE,Colon Nº 343 - A,-19.04773,-65.26439,6421294,,,2010-01-21 04:06:00,2010-01-21 04:06:00
73,1,CHUQUISACA,,SUCRE,ASUNCION,Av. J. Mendoza No. 1506,-19.0398,-65.25354,6460498,,,2010-01-21 04:06:00,2010-01-21 04:06:00
74,1,CHUQUISACA,,SUCRE,ATENEA,Av. Hernando Siles No.641,-19.04468,-65.25829,6452745,,,2010-01-21 04:06:00,2010-01-21 04:06:00
75,1,CHUQUISACA,,SUCRE,AVICENA,Cobija N° 242,-19.03941,-65.25863,6453092,,,2010-01-21 04:06:00,2010-01-21 04:06:00
76,1,CHUQUISACA,,SUCRE,AZURDUY,Av. German Mendoza No 203,-19.04459,-65.24812,6429543,,,2010-01-21 04:06:00,2010-01-21 04:06:00
77,1,CHUQUISACA,,SUCRE,VIDA SANA,Nataniel Aguirre Nº 15,-19.04165,-65.24832,6467937,,,2010-01-21 04:06:00,2010-01-21 04:06:00
78,1,CHUQUISACA,,SUCRE,BERRIOS,Demetrio Canelas No. 105,-19.02972,-65.25459,6438703,,,2010-01-21 04:06:00,2010-01-21 04:06:00
79,1,CHUQUISACA,,SUCRE,25 DE MAYO I,Junin  Nº 546,-19.04588,-65.26022,64-58921,,,2010-01-21 04:06:00,2010-01-21 04:06:00
80,1,CHUQUISACA,,SUCRE,BOLIVIA  I,Av. Diagonal Jaime Mendoza Nº 115,-19.07041,-65.24212,64-14147,,,2010-01-21 04:06:00,2010-01-21 04:06:00
81,1,CHUQUISACA,,SUCRE,BRISTOL,Junin No. 261,-19.04296,-65.2581,6461404,,,2010-01-21 04:06:00,2010-01-21 04:06:00
82,1,CHUQUISACA,,SUCRE,CAMINO  REAL,Paraguay  N° 50,-19.03256,-65.2507,6465395,,,2010-01-21 04:06:00,2010-01-21 04:06:00
83,1,CHUQUISACA,,SUCRE,CARMELITA,Av. Jaime Mendoza  No. 2922,-19.03565,-65.25775,6453276,,,2010-01-21 04:06:00,2010-01-21 04:06:00
84,1,CHUQUISACA,,SUCRE,CLAUDIA,Av Las Americas No. 362,-19.04432,-65.24566,6458238,,,2010-01-21 04:06:00,2010-01-21 04:06:00
85,1,CHUQUISACA,,SUCRE,CENTRAL,Arenales Nº 104,-19.04584,-65.26125,6433249,,,2010-01-21 04:06:00,2010-01-21 04:06:00
86,1,CHUQUISACA,,SUCRE,CENTRAL  I,J.Prudencio Bustillos No. 101,-19.03487,-65.25135,64-66778,,,2010-01-21 04:06:00,2010-01-21 04:06:00
87,1,CHUQUISACA,,SUCRE,CHARCAS,E. Hochmann No. 233,-19.01916,-65.26668,6441860,,,2010-01-21 04:06:00,2010-01-21 04:06:00
88,1,CHUQUISACA,,SUCRE,LA TORRE,Avenida Canada No. 1,-19.03512,-65.2482,6444059,,,2010-01-21 04:06:00,2010-01-21 04:06:00
89,1,CHUQUISACA,,SUCRE,FARMABOL,Av. M. Q. Santa Cruz N° 1001,-19.02957,-65.24542,64 - 33818,,,2010-01-21 04:06:00,2010-01-21 04:06:00
90,1,CHUQUISACA,,SUCRE,CERVANTES,Avenida Navarra  S/N,-19.01919,-65.29785,6423807,,,2010-01-21 04:06:00,2010-01-21 04:06:00
91,1,CHUQUISACA,,SUCRE,CHAVELITA ,Emilio Mendizabal N° 131,-19.04685,-65.24352,6425778,,,2010-01-21 04:06:00,2010-01-21 04:06:00
92,1,CHUQUISACA,,SUCRE,CIUDAD  BLANCA,Av. Ostria Gutierrez No. 401,-19.03925,-65.24792,6439437,,,2010-01-21 04:06:00,2010-01-21 04:06:00
93,1,CHUQUISACA,,SUCRE,COPACABANA,Plaza 25 de Mayo No. 42,-19.04767,-65.25881,6461141,,,2010-01-21 04:06:00,2010-01-21 04:06:00
94,1,CHUQUISACA,,SUCRE,CORAZON DE JESUS,Loa  No. 1106,-19.05102,-65.26601,6434767,,,2010-01-21 04:06:00,2010-01-21 04:06:00
95,1,CHUQUISACA,,SUCRE,CRISTO REY,Av de Las Americas No.198,-19.04613,-65.24602,6467369,,,2010-01-21 04:06:00,2010-01-21 04:06:00
96,1,CHUQUISACA,,SUCRE,CRUZ    ANDINA,Abdon Jurado  No. 53,-19.0354,-65.26934,6425430,,,2010-01-21 04:06:00,2010-01-21 04:06:00
97,1,CHUQUISACA,,SUCRE,LEOMAR,Avenida Juana  Azurduy  Padilla  S/N,-19.02335,-65.27649,64-33098,,,2010-01-21 04:06:00,2010-01-21 04:06:00
98,1,CHUQUISACA,,SUCRE,CRUZ DEL SUR,Bolivar No. 841,-19.05182,-65.26076,64-58139,,,2010-01-21 04:06:00,2010-01-21 04:06:00
99,1,CHUQUISACA,,SUCRE,DON BOSCO,Camargo  Nº 562,-19.04527,-65.25784,6437453,,,2010-01-21 04:06:00,2010-01-21 04:06:00
100,1,CHUQUISACA,,SUCRE,DE  JESUS,Av. Atahuallca S/N,-19.01896,-65.26197,6457299,,,2010-01-21 04:06:00,2010-01-21 04:06:00
101,1,CHUQUISACA,,SUCRE,ECONOFARMA,Av. 6 De Agosto  S/n,-19.02367,-65.28314,6466445,,,2010-01-21 04:06:00,2010-01-21 04:06:00
102,1,CHUQUISACA,,SUCRE,CASTRO FARMA,Calle Eduardo Berdecio Nº 681,-19.04156,-65.254,6442362,,,2010-01-21 04:06:00,2010-01-21 04:06:00
103,1,CHUQUISACA,,SUCRE,EL  ARCA,Martin Cruz S/n. esq.Dtto 317,-19.03975,-65.24345,6469398,,,2010-01-21 04:06:00,2010-01-21 04:06:00
104,1,CHUQUISACA,,SUCRE,EL  BUEN  PASTOR,Adela Zamudio No. 430,-19.03577,-65.25182,6447038,,,2010-01-21 04:06:00,2010-01-21 04:06:00
105,1,CHUQUISACA,,SUCRE,EL  SIERVO  DE  DIOS,Emilio Mendizabal N° 710,-19.04121,-65.24278,6452625,,,2010-01-21 04:06:00,2010-01-21 04:06:00
106,1,CHUQUISACA,,SUCRE,AJALLA,Av. Juana A.  de Padilla Nº55,-19.0141,-65.28562,64-64600,,,2010-01-21 04:06:00,2010-01-21 04:06:00
107,1,CHUQUISACA,,SUCRE,EMMY,J. Prudencio  Bustillos No. 383,-19.03511,-65.25104,6435096,,,2010-01-21 04:06:00,2010-01-21 04:06:00
108,1,CHUQUISACA,,SUCRE,FARMACORP   S. A.,Real Audiencia N° 14,-19.04871,-65.25935,64-38393,,,2010-01-21 04:06:00,2010-01-21 04:06:00
109,1,CHUQUISACA,,SUCRE,FARMACORP  SUCURSAL Las Americas,Av: Las Americas N°  438,-19.04346,-65.24546,64-64977,,,2010-01-21 04:06:00,2010-01-21 04:06:00
110,1,CHUQUISACA,,SUCRE,FANNY,Emilio Hochmann N° 250,-19.03213,-65.25487,6439331,,,2010-01-21 04:06:00,2010-01-21 04:06:00
111,1,CHUQUISACA,,SUCRE,FARMAAMIGA,Av. Jaime Mendoza Nº 834,-19.04198,-65.25251,64 46979,,,2010-01-21 04:06:00,2010-01-21 04:06:00
112,1,CHUQUISACA,,SUCRE,FARMALIVIO,Guillermo Loayza  N° 598,-19.03385,-65.253,6437993,,,2010-01-21 04:06:00,2010-01-21 04:06:00
113,1,CHUQUISACA,,SUCRE,FARMA VIDA,El Villar  s/n. Frenta a la C.N.S.,-19.04606,-65.2673,6457954,,,2010-01-21 04:06:00,2010-01-21 04:06:00
114,1,CHUQUISACA,,SUCRE,FARMATODO,Emilio Hochman No.100,-19.032369,-65.25478,6435493,,,2010-01-21 04:06:00,2010-01-21 04:06:00
115,1,CHUQUISACA,,SUCRE,SCARLETT,Junin Nº 141,-19.04145,-65.25666,64-69501,,,2010-01-21 04:06:00,2010-01-21 04:06:00
116,1,CHUQUISACA,,SUCRE,FLORES,Av. Ostria Gutierrez N° 571,-19.03879,-65.24561,6457594,,,2010-01-21 04:06:00,2010-01-21 04:06:00
117,1,CHUQUISACA,,SUCRE,GENESIS,Av. Marzana No. 553,-19.02883,-65.25713,6446613,,,2010-01-21 04:06:00,2010-01-21 04:06:00
118,1,CHUQUISACA,,SUCRE,GRAN   PODER,Nataniel Aguirre  No.  992,-19.03192,-65.25587,6424225,,,2010-01-21 04:06:00,2010-01-21 04:06:00
119,1,CHUQUISACA,,SUCRE,GUTIERREZ,Av. M. Quiroga Sta Cruz s/n,-19.02682,-65.24618,6437048,,,2010-01-21 04:06:00,2010-01-21 04:06:00
120,1,CHUQUISACA,,SUCRE,HORTENCIA ,Av. J. Mendoza  esq. Durels,-19.03906,-65.26275,6460745,,,2010-01-21 04:06:00,2010-01-21 04:06:00
121,1,CHUQUISACA,,SUCRE,JUAN  PABLO  II,Av. De las Americas  Nº 25,-19.04696,-65.24595,6436880,,,2010-01-21 04:06:00,2010-01-21 04:06:00
122,1,CHUQUISACA,,SUCRE,LA CATOLICA,Tupac Yupanqui No 10,-19.04941,-65.24592,6462362,,,2010-01-21 04:06:00,2010-01-21 04:06:00
123,1,CHUQUISACA,,SUCRE,LA   DIVINA,Bolivar N° 442,-19.04805,-65.25727,6431470,,,2010-01-21 04:06:00,2010-01-21 04:06:00
124,1,CHUQUISACA,,SUCRE,LA ECONOMICA,Nataniel Aguirre Nº640 Zona Mercado Campesino,-19.03542,-65.2529,64- 32198,,,2010-01-21 04:06:00,2010-01-21 04:06:00
125,1,CHUQUISACA,,SUCRE,LA   MERCED,Av. Manco Kapac No. 290,-19.04877,-65.24655,6457836,,,2010-01-21 04:06:00,2010-01-21 04:06:00
126,1,CHUQUISACA,,SUCRE,MANA  ,Av. Ostria Gutierrez No 468,-19.039,-65.24668,6434559,,,2010-01-21 04:06:00,2010-01-21 04:06:00
127,2,LA PAZ,,EL ALTO,ANTONICA,AV. ALFONSO UGARTE Nº 120,-16.4975903957731,-68.1743346739795,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
128,2,LA PAZ,,EL ALTO,ANAICILEF,AV JUAN LECHIN OQUENDO Nº908 ,-16.4975352685624,-68.2173670028152,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
129,2,LA PAZ,,EL ALTO,ADONAI,AV ALFONSO UGARTE Nº22 ,-16.4978945470971,-68.174427989322,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
130,2,LA PAZ,,EL ALTO,AUGUSTO,CALLE 9 ,-16.4846340441818,-68.1986245604866,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
131,2,LA PAZ,,EL ALTO,ALAN-1,AV. LA PAZ Nº 58,-16.5333600576763,-68.1550906874722,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
132,2,LA PAZ,,EL ALTO,AHLYN,C/10 Nº40 ,-16.5286729078772,-68.2035708316503,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
133,2,LA PAZ,,EL ALTO,ALEXANDER´S,AV 2 Nº1001 SANTIAGO II EL ALTO,-16.5369181419715,-68.1817503392882,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
134,2,LA PAZ,,EL ALTO,AGRAMONT 1,C. CARVAJAL,-16.512646816445,-68.1592620028149,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
135,2,LA PAZ,,EL ALTO,ALAN,AV. 16 DE JULIO ,-16.4955596181052,-68.1704362758288,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
136,2,LA PAZ,,EL ALTO,ALFONZO UGARTE,AV. ALFONZO UGARTE,-16.4977711014796,-68.1743636163084,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
137,2,LA PAZ,,EL ALTO,ARAMIS,AV. COCHABAMBA Nº 2094,-16.5368459024994,-68.2072818046638,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
138,2,LA PAZ,,EL ALTO,APOSTOL SANTIAGO,Z. NUEVOS HORIZONTES Nº 139,-16.5469595638165,-68.1907507451433,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
139,2,LA PAZ,,EL ALTO,COBOFAR - FARMACIA BOLIVIA . SUC. 75   VIACHA,"PLAZA MARISCAL JOSE BALLIVIAN Nº 173, GOB. MUNIC. VIACHA 1RA SEC.",-16.6533177908737,-68.3016822316485,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
140,2,LA PAZ,,EL ALTO,BIO+,"AV. SUCRE Nº 375, Z/ALTO LIMA EL ALTO",-16.4878693107516,-68.1920892469933,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
141,2,LA PAZ,,EL ALTO,BIO+,"C/3, Nº50, Z/ALTO LIMA 3RA SECCIÒN EL ALTO",-16.4864506707522,-68.1847021469934,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
142,2,LA PAZ,,EL ALTO,ALTO SEGUENCOMA,AV. DEL POLICIA Nº 2,-16.5285498787099,-68.1465665469928,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
143,2,LA PAZ,,EL ALTO,A.D.A.,AV. 27 VILLA TUNARI,-16.4945887806962,-68.1972418604864,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
144,2,LA PAZ,,EL ALTO,ANITA,"AV. ANTOFAGASTA ENTRE CALLES 6 Y 7 Nº 1165, Z/ VILLA DOLORES EA",-16.5110506736651,-68.1581874893219,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
145,2,LA PAZ,,EL ALTO,ARGENTINA ,AV. ANTOFAGASTA Nº246,-16.5111741108055,-68.1581767604863,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
146,2,LA PAZ,,EL ALTO,ADONA I,AV. ALFONZO UGARTE Nº22,-16.4975447843095,-68.1744494469932,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
147,2,LA PAZ,,EL ALTO,AGULAR,AV. SUCRE TUNARI Nº3231,-16.4904653631714,-68.1929742758289,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
148,2,LA PAZ,,EL ALTO,ALFA Y OMEGA,AV. AFRICA YOLIHUESTA Nº1074,-16.5469293743836,-68.1996892739789,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
149,2,LA PAZ,,EL ALTO,ALBERTO,Z. 12 DE OCTUBRE R. S. Nº117,-16.51278463545,-68.1642008944868,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
150,2,LA PAZ,,EL ALTO,ANDREA ALEXANDRA,C. ADOLFO BARDA Z. BOLIVIA,-16.4890259614891,-68.1862775028153,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
151,2,LA PAZ,,EL ALTO,ALQUIMIA,AV. BAUTISTA C. 14 SEPT.Nº902,-16.5356010862199,-68.185002673979,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
152,2,LA PAZ,,EL ALTO,BIOSUR,AV. LA PAZ,-16.4949384811237,-68.1839752739796,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
153,2,LA PAZ,,EL ALTO,COMPLEJO,"AV. SUCRE B, Nº 396 Z/ VILLA ESPERANZA EA",-16.4878052847521,-68.1920349028153,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
154,2,LA PAZ,,EL ALTO,CORAL,SENKATA AV. 6 DE MARZO Nº8316,-16.5126569711301,-68.165888146993,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
155,2,LA PAZ,,EL ALTO,TORREZ,C/ILLIMANI Nº38 PLAZA CARMEN BUCHS EL ALTO,-16.4820048736724,-68.1805550623358,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
156,2,LA PAZ,,EL ALTO,CUBANA-I,C/RAUL SALMON Nº35 ENTRE C/2 Y 3 12 DE OCUBRE,-16.5121943601954,-68.1634323408966,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
157,2,LA PAZ,,EL ALTO,BERNAL I,C/AYO AYO Nº3056 Z/NUEVA MARCA EL ALTO,-16.5028076221949,-68.2071266893219,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
158,2,LA PAZ,,EL ALTO,BRELES,"CALLE 2 Z. VILLA BOLIVAR ""A"" Nº684 EA",-16.5082288645347,-68.1654947451438,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
159,2,LA PAZ,,EL ALTO,BICENTENARIO,C.SARGENTO CARRASCO,-16.4881004345765,-68.1818545028152,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
160,2,LA PAZ,,EL ALTO,BETHEL,AV LADISLAOM CABRERA Nº9404,-16.586586858224,-68.2389535893208,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
161,2,LA PAZ,,EL ALTO,BETESDA I,AV. SATELITE Nº 650,-16.5230337444036,-68.1535738334997,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
162,2,LA PAZ,,EL ALTO,BETESDA II,AV JUAN PABLO II Nº999 ESQ LUIS TORRES 16 DE JULIO,-16.4998313948862,-68.1739257630873,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
163,2,LA PAZ,,EL ALTO,BOL.SUC.55 CALACOTO,AV. JOSE BALLIVIAN,-16.5363553616651,-68.196477473979,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
164,2,LA PAZ,,EL ALTO,EL MUNDO I,AV. JUAN PABLO II N°4135,-16.4943345438512,-68.193707989322,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
165,2,LA PAZ,,EL ALTO,ETERNIDAD,AV. BOLIVIA N°388,-16.5351794890779,-68.1897901241107,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
166,2,LA PAZ,,EL ALTO,BOLIVAR,AV. BOLIVIA N° 1211,-16.5375553433316,-68.1860243028146,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
167,2,LA PAZ,,EL ALTO,BIOMEDICA,AV. ALFONZO UGARTE N°46,-16.4975183857259,-68.1743668604863,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
168,2,LA PAZ,,EL ALTO,BALLIVIAN,AV. PUCARANI N°155 Z/ BALLIVIAN EL ALTO,-16.4878102106951,-68.1720615893222,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
169,2,LA PAZ,,EL ALTO,BUENA SALUD,AV. BOLIVIA N°374,-16.50865318444,-68.2241752893218,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
170,2,LA PAZ,,EL ALTO,DABEIDA JIMENEZ,Z. ROSAS PAMAPA C. 34 N°8,-16.5407205846629,-68.1713998465538,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
171,2,LA PAZ,,EL ALTO,EL BUEN SAMERITANO,V. BOLIVAR C.2 N°3780,-16.5161169624317,-68.1752195739793,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
172,2,LA PAZ,,EL ALTO,EMERALD HILLS,AV. 6 DE MARZO N°230,-16.5097630426137,-68.1590208028151,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
173,2,LA PAZ,,EL ALTO,EVA,P. J. AZURDUY DE PADILLA N°2222,-16.5097013236028,-68.1590315316507,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
174,2,LA PAZ,,EL ALTO,BOL. SUC. 8 EL ALTO,AV. 6 DE MARZO N° 14,-16.5090674445026,-68.1644186451438,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
175,2,LA PAZ,,EL ALTO,ETERNIDAD,12 DE OCTUBRE N°23,-16.511138814144,-68.1629992648994,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
176,2,LA PAZ,,EL ALTO,ARTURO VALLE,C/ARTURO VALLE  Z/LOS ANDES EL ALTO,-16.4977954243081,-68.1742458335,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
177,2,LA PAZ,,EL ALTO,ARIANI,AV.. KENKO 227,-16.5373852439641,-68.1724441370922,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
178,2,LA PAZ,,EL ALTO,ANAICILA F,V. DOLORES CONSTANTINO N°220,-16.5113013886091,-68.1571768316505,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
179,2,LA PAZ,,EL ALTO,APOST-RED,Z. RIO SECO C. SUCRE N°602,-16.4911953470662,-68.2028143732243,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
180,2,LA PAZ,,EL ALTO,ANGEL SANA TODO,AV. RAUL SALMON N°79,-16.5072233292646,-68.1616691163082,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
181,2,LA PAZ,,EL ALTO,A.L.J. FARMA,Z. SANTA ROSA C. 4 N°21 EA,-16.5349871855659,-68.1679825874722,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
182,2,LA PAZ,,EL ALTO,ALTEÑA,Z. 12 CE OCTUBRE C. 1 N°200,-16.5278260779392,-68.1628445028147,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
183,2,LA PAZ,,EL ALTO,DALENCE,SEÑOR DE EXALTACION N°356,-16.5317186712629,-68.1940055316502,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
184,2,LA PAZ,,EL ALTO,ELIPSE-FAR,C. PEDRO DE LA GARSA N°600,-16.5066972688033,-68.2090371874726,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
185,2,LA PAZ,,EL ALTO,ETERNIDAD IV,AV. FRANCO VALLE N°1942,-16.5158372066827,-68.1653817469929,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
186,2,LA PAZ,,EL ALTO,GALUANI I,AV. ALFONZO UGARTE N°133,-16.4994376106698,-68.1747820408968,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
187,2,LA PAZ,,EL ALTO,GUALANI II,AV. ALFOZO UGARTE N°95,-16.4975036357047,-68.1743850739796,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
188,2,LA PAZ,,EL ALTO,GLADYS,PLAZA BALLIVIAN N°300,-16.5174922947846,-68.1764416028149,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
189,2,LA PAZ,,EL ALTO,GALILEA,AV. ANTOFAGASTA N°1165,-16.5105232679519,-68.1584525604862,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
190,2,LA PAZ,,EL ALTO,GALAXIA,C. BALLIVIAN N°1211,-16.5356156564614,-68.1957409739791,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
191,2,LA PAZ,,EL ALTO,GABRIEL III,PLAZA DE POLICIA N°10,-16.520596828034,-68.2105654513328,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
192,2,LA PAZ,,EL ALTO,GABRIEL II,AV. BOLIVIA Z. CALUYO N°440,-16.5313035816425,-68.1938058028147,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
193,2,LA PAZ,,EL ALTO,GRECIA,AV. 6 DE MARZO N°6327,-16.5127289755398,-68.165834502815,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
194,2,LA PAZ,,EL ALTO,GOODNESS,V DOLORES C.5 N°1351,-16.5092222985892,-68.1590767316506,,,,2010-01-21 04:06:00,2010-01-21 04:06:00
