id,id_dpto,departamento,id_municipio,municipio,tipo,nombre_establecimiento,nivel,subsector,dependencia,latitud,longitud,numero_contacto,atencion_covid,prueba_rapida,tipo_prueba,fecha_registro,fecha_modificacion
2625,1,CHUQUISACA,,SUCRE,C.S. CON INTERNACION,PUNILLA,1er NIVEL,Público,Ministerio de Salud (Min.),-18.958345,-65.374389,73329018,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2626,1,CHUQUISACA,,SUCRE,C.S. CON INTERNACION,SURIMA,1er NIVEL,Público,Ministerio de Salud (Min.),-18.775345,-65.132389,74250919,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2627,1,CHUQUISACA,,POROMA,C.S. CON INTERNACION,CHIJMURI,1er NIVEL,Público,Ministerio de Salud (Min.),-18.802345,-65.403389,67924174,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2628,1,CHUQUISACA,,POROMA,C.S. CON INTERNACION,THOLAPAMPA,1er NIVEL,Público,Ministerio de Salud (Min.),-18.455345,-65.586389,67184973,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2629,1,CHUQUISACA,,POROMA,C.S. CON INTERNACION,LUJE,1er NIVEL,Público,Ministerio de Salud (Min.),-18.737345,-65.261389,72424339,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2630,1,CHUQUISACA,,POROMA,C.S. CON INTERNACION,POJPO,1er NIVEL,Público,Ministerio de Salud (Min.),-18.793345,-65.327389,67023592,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2631,1,CHUQUISACA,,POROMA,C.S. CON INTERNACION,SAN JUAN DE ORCAS,1er NIVEL,Público,Ministerio de Salud (Min.),-18.739345,-65.303389,72360781,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2632,1,CHUQUISACA,,POROMA,C.S. CON INTERNACION,CHALLCHA,1er NIVEL,Público,Ministerio de Salud (Min.),-18.433345,-65.534389,74223313,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2633,1,CHUQUISACA,,AZURDUY,C.S. CON INTERNACION,DURAZNAL,1er NIVEL,Público,H. Alcaldía Municipal,-20.415345,-64.421389,63722940,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2634,1,CHUQUISACA,,AZURDUY,C.S. CON INTERNACION,RODEO CHICO,1er NIVEL,Público,H. Alcaldía Municipal,-20.246345,-64.545389,74222721,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2635,1,CHUQUISACA,,AZURDUY,C.S. CON INTERNACION,TABLANI,1er NIVEL,Público,H. Alcaldía Municipal,-20.052345,-64.561389,71824577,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2636,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,ABRA KASA,1er NIVEL,Público,H. Alcaldía Municipal,-19.971345,-64.558389,73418150,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2637,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,CHUNCA CANCHA,1er NIVEL,Público,H. Alcaldía Municipal,-19.669228,-64.676285,72369716,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2638,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,LA SILLADA,1er NIVEL,Público,H. Alcaldía Municipal,-19.812345,-64.626389,72403636,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2639,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,MOLLENI,1er NIVEL,Público,H. Alcaldía Municipal,-19.774345,-64.470389,70795746,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2640,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,PAMPA HUASI,1er NIVEL,Público,H. Alcaldía Municipal,-19.626901,-64.661068,72435491,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2641,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,SAN MIGUEL,1er NIVEL,Público,H. Alcaldía Municipal,-19.919454,-64.594267,73326723,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2642,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,SAN PEDRO (CHQ),1er NIVEL,Público,H. Alcaldía Municipal,-19.617345,-64.451996,65470262,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2643,1,CHUQUISACA,,PRESTO,C.S. CON INTERNACION,RODEO EL PALMAR,1er NIVEL,Público,Ministerio de Salud (Min.),-18.601345,-64.954389,70227366,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2644,1,CHUQUISACA,,PRESTO,C.S. CON INTERNACION,PASOPAYA (PRESTO),1er NIVEL,Público,Ministerio de Salud (Min.),-18.770345,-64.943389,73889283- 6942930,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2645,1,CHUQUISACA,,MOJOCOYA,C.S. CON INTERNACION,YACAMBE,1er NIVEL,Público,Ministerio de Salud (Min.),-18.938345,-64.569389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2646,1,CHUQUISACA,,MOJOCOYA,C.S. CON INTERNACION,CHURICANA,1er NIVEL,Público,Ministerio de Salud (Min.),-18.916345,-64.622389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2647,1,CHUQUISACA,,MOJOCOYA,C.S. CON INTERNACION,QUIVALE,1er NIVEL,Público,Ministerio de Salud (Min.),-18.627345,-64.738389,79567763, , , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2648,1,CHUQUISACA,,MOJOCOYA,C.S. CON INTERNACION,MOJOCOYA,1er NIVEL,Público,Ministerio de Salud (Min.),-18.764345,-64.620389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2649,1,CHUQUISACA,,ICLA,C.S. CON INTERNACION,CANTAR GALLO,1er NIVEL,Público,Ministerio de Salud (Min.),-19.516345,-64.684389,72431469,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2650,1,CHUQUISACA,,ICLA,C.S. CON INTERNACION,CANDELARIA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.302345,-64.795389,73814042,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2651,1,CHUQUISACA,,ICLA,C.S. CON INTERNACION,TACOPAMPA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.420345,-64.693389,72396029,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2652,1,CHUQUISACA,,ICLA,C.S. CON INTERNACION,UYUNI (CHQ),1er NIVEL,Público,Ministerio de Salud (Min.),-19.452345,-64.825389,74250050,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2653,1,CHUQUISACA,,PADILLA,HOSPITAL SEGUNDO NIVEL,MARCOS ROJAS PADILLA,2do NIVEL,Público,H. Alcaldía Municipal,-19.306345,-64.304389,73716345,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2654,1,CHUQUISACA,,PADILLA,C.S. CON INTERNACION,TABACAL,1er NIVEL,Público,Ministerio de Salud (Min.),-19.325345,-64.142389, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2655,1,CHUQUISACA,,PADILLA,C.S. CON INTERNACION,TIHUMAYU,1er NIVEL,Público,Ministerio de Salud (Min.),-19.567345,-64.100389,71813296,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2656,1,CHUQUISACA,,TOMINA,C.S. CON INTERNACION,FUERTE RUA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.254345,-64.528389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2657,1,CHUQUISACA,,TOMINA,C.S. CON INTERNACION,TARABUQUILLO,1er NIVEL,Público,Ministerio de Salud (Min.),-19.349345,-64.478389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2658,1,CHUQUISACA,,SOPACHUY,C.S. CON INTERNACION,AMANCAYA,1er NIVEL,Público,H. Alcaldía Municipal,-19.335345,-64.562389, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2659,1,CHUQUISACA,,ALCALA,C.S. CON INTERNACION,LIMABAMBA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.501345,-64.336389,74225391,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2660,1,CHUQUISACA,,EL VILLAR,C.S. CON INTERNACION,SEGURA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.807345,-64.207389,67622541,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2661,1,CHUQUISACA,,MONTEAGUDO,C.S. CON INTERNACION,LEONARDO GAMBERTI ALVINO,1er NIVEL,Público,H. Alcaldía Municipal,-19.809345,-63.979389,73428719,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2662,1,CHUQUISACA,,MONTEAGUDO,C.S. CON INTERNACION,CHAPIMAYU,1er NIVEL,Público,H. Alcaldía Municipal,-19.882345,-64.147389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2663,1,CHUQUISACA,,MONTEAGUDO,C.S. CON INTERNACION,CRUCE PIRAIMIRI,1er NIVEL,Público,H. Alcaldía Municipal,-20.017345,-63.981389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2664,1,CHUQUISACA,,MONTEAGUDO,HOSPITAL SEGUNDO NIVEL,MONTEAGUDO SAN ANTONIO DE LOS SAUCES,2do NIVEL,Público,H. Alcaldía Municipal,-19.799345,-63.955389,68400755,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2665,1,CHUQUISACA,,MONTEAGUDO,C.S. CON INTERNACION,SAN JUAN BAUTISTA,1er NIVEL,Público,H. Alcaldía Municipal,-20.334345,-64.123389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2666,1,CHUQUISACA,,MONTEAGUDO,C.S. CON INTERNACION,SAN MIGUEL DEL BAÑADO,1er NIVEL,Público,H. Alcaldía Municipal,-20.079345,-63.886389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2667,1,CHUQUISACA,,MONTEAGUDO,C.S. CON INTERNACION,DERMATOLOGICO,1er NIVEL,Iglesia,Iglesia Católica,-19.807345,-64.005389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2668,1,CHUQUISACA,,HUACARETA,C.S. CON INTERNACION,AÑIMBO,1er NIVEL,Público,H. Alcaldía Municipal,-20.569345,-64.150389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2669,1,CHUQUISACA,,HUACARETA,C.S. CON INTERNACION,ÑACAMIRI,1er NIVEL,Público,H. Alcaldía Municipal,-20.721345,-64.038389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2670,1,CHUQUISACA,,HUACARETA,C.S. CON INTERNACION,ROSARIO DEL INGRE,1er NIVEL,Público,H. Alcaldía Municipal,-20.581345,-63.885389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2671,1,CHUQUISACA,,HUACARETA,C.S. CON INTERNACION,URUGUAY,1er NIVEL,Público,H. Alcaldía Municipal,-20.521345,-64.150389,68394931,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2672,1,CHUQUISACA,,TARABUCO,C.S. CON INTERNACION,CORORO,1er NIVEL,Público,Ministerio de Salud (Min.),-19.071345,-64.906389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2673,1,CHUQUISACA,,TARABUCO,C.S. CON INTERNACION,EL PAREDON,1er NIVEL,Público,Ministerio de Salud (Min.),-19.251345,-64.861389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2674,1,CHUQUISACA,,TARABUCO,C.S. CON INTERNACION,CIENEGA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.155345,-64.999389, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2675,1,CHUQUISACA,,TARABUCO,C.S. CON INTERNACION,PAMPA LUPIARA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.253345,-64.820389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2676,1,CHUQUISACA,,TARABUCO,C.S. CON INTERNACION,SARUFAYA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.111345,-64.808389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2677,1,CHUQUISACA,,TARABUCO,HOSPITAL SEGUNDO NIVEL,RICARDO BACHERER,2do NIVEL,Público,H. Alcaldía Municipal,-19.180345,-64.915389, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2678,1,CHUQUISACA,,YAMPARAEZ,C.S. CON INTERNACION,SOTOMAYOR,1er NIVEL,Público,Ministerio de Salud (Min.),-19.345345,-65.000389,72388223,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2679,1,CHUQUISACA,,CAMARGO,HOSPITAL SEGUNDO NIVEL,SAN JUAN DE DIOS CAMARGO,2do NIVEL,Público,H. Alcaldía Municipal,-20.640345,-65.210389,74245765,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2680,1,CHUQUISACA,,SAN LUCAS,C.S. CON INTERNACION,CHINIMAYU,1er NIVEL,Público,H. Alcaldía Municipal,-20.368345,-65.027389,72398618,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2681,1,CHUQUISACA,,SAN LUCAS,C.S. CON INTERNACION,MALLIRI,1er NIVEL,Público,H. Alcaldía Municipal,-20.278345,-65.035389,72419121,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2682,1,CHUQUISACA,,SAN LUCAS,C.S. CON INTERNACION,CANCHAS BLANCAS,1er NIVEL,Público,H. Alcaldía Municipal,-20.028345,-64.800389,73326068, , , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2683,1,CHUQUISACA,,SAN LUCAS,C.S. CON INTERNACION,PALACIO TAMBO,1er NIVEL,Público,H. Alcaldía Municipal,-20.209345,-64.993389,73326068,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2684,1,CHUQUISACA,,SAN LUCAS,C.S. CON INTERNACION,ACCHILLA,1er NIVEL,Público,H. Alcaldía Municipal,-20.323345,-64.803389,68374780,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2685,1,CHUQUISACA,,INCAHUASI,C.S. CON INTERNACION,JOLENCIA,1er NIVEL,Público,H. Alcaldía Municipal,-20.716148,-64.861476,73467907,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2686,1,CHUQUISACA,,INCAHUASI,C.S. CON INTERNACION,HUAJLAYA,1er NIVEL,Público,H. Alcaldía Municipal,-20.594946,-64.549728,68401352,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2687,1,CHUQUISACA,,VILLA CHARCAS,C.S. CON INTERNACION,SANTA ELENA,1er NIVEL,Público,H. Alcaldía Municipal,-20.581345,-64.775389,67932865,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2688,1,CHUQUISACA,,VILLA SERRANO,C.S. CON INTERNACION,MENDOZA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.016345,-64.421389,73185368,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2689,1,CHUQUISACA,,VILLA SERRANO,C.S. CON INTERNACION,NUEVO MUNDO,1er NIVEL,Público,Ministerio de Salud (Min.),-18.998345,-64.298389,73872143,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2690,1,CHUQUISACA,,VILLA SERRANO,C.S. CON INTERNACION,PAMPAS DEL TIGRE,1er NIVEL,Público,Ministerio de Salud (Min.),-19.118345,-64.188389, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2691,1,CHUQUISACA,,VILLA SERRANO,C.S. CON INTERNACION,PIEDRA GRANDE,1er NIVEL,Público,Ministerio de Salud (Min.),-18.854345,-64.422389,67226877,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2692,1,CHUQUISACA,,CULPINA,C.S. CON INTERNACION,EL PALMAR (CHQ),1er NIVEL,Público,H. Alcaldía Municipal,-20.851345,-64.321389,73333512,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2693,1,CHUQUISACA,,VILLA VACA GUZMAN (MUYUPAMPA),C.S. CON INTERNACION,SAN LEOLINO,1er NIVEL,Público,H. Alcaldía Municipal,-20.551345,-63.750389,67920362,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2694,1,CHUQUISACA,,VILLA VACA GUZMAN (MUYUPAMPA),C.S. CON INTERNACION,LA TAPERA,1er NIVEL,Público,H. Alcaldía Municipal,-19.673345,-63.820389,68320620,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2695,1,CHUQUISACA,,HUACAYA (VILLA DE HUACAYA),C.S. CON INTERNACION,SANTA ROSA DE CUEVO,1er NIVEL,Público,H. Alcaldía Municipal,-20.486345,-63.525389,67936383, , , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2696,1,CHUQUISACA,,MACHARETI,C.S. CON INTERNACION,CARANDAYTI,1er NIVEL,Público,H. Alcaldía Municipal,-20.768345,-63.073389,72415778,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2697,1,CHUQUISACA,,MACHARETI,C.S. CON INTERNACION,IVO,1er NIVEL,Público,H. Alcaldía Municipal,-20.453345,-63.422389,71829324,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2698,1,CHUQUISACA,,MACHARETI,C.S. CON INTERNACION,TIGUIPA ESTACION,1er NIVEL,Público,H. Alcaldía Municipal,-21.001345,-63.331389,68428893,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2699,1,CHUQUISACA,,TARABUCO,C.S. CON INTERNACION,COLLACAMANI,1er NIVEL,Público,Ministerio de Salud (Min.),-19.253345,-64.900389,75699791,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2700,1,CHUQUISACA,,SOPACHUY,C.S. CON INTERNACION,SIPICANI,1er NIVEL,Público,H. Alcaldía Municipal,-19.429345,-64.570389,68395406,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2701,1,CHUQUISACA,,SUCRE,HOSPITAL SEGUNDO NIVEL,UNIVERSITARIO,2do NIVEL,Público,Universidad,0,0,77478966,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2702,1,CHUQUISACA,,ICLA,C.S. CON INTERNACION,SAN JACINTO,1er NIVEL,Público,Ministerio de Salud (Min.),-19.329345,-64.748389,72423829, , , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2703,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,PAMPAS DE LEQUE,1er NIVEL,Público,H. Alcaldía Municipal,-19.726345,-64.534389,72446873,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2704,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,VILLA PAMPA,1er NIVEL,Público,H. Alcaldía Municipal,-19.652345,-64.520389,68459716,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2705,1,CHUQUISACA,,TARVITA,C.S. CON INTERNACION,SAN JOSE DE ALISOS,1er NIVEL,Público,H. Alcaldía Municipal,-19.700345,-64.640389,68629081,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2706,1,CHUQUISACA,,PRESTO,C.S. CON INTERNACION,SAN ISIDRO DE TOMOROCO,1er NIVEL,Público,Ministerio de Salud (Min.),-18.983345,-64.889389,72412606,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2707,1,CHUQUISACA,,SAN LUCAS,C.S. CON INTERNACION,SAN PEDRO DE HUANAYA KASA,1er NIVEL,Público,H. Alcaldía Municipal,-20.316195,-64.756901,72407799,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2708,1,CHUQUISACA,,ICLA,C.S. CON INTERNACION,RODEO DE ICLA,1er NIVEL,Público,Ministerio de Salud (Min.),-19.363539,-64.686949,60655775,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2709,1,CHUQUISACA,,SUCRE,INSTITUTO ESPECIALIZADO,INSTITUTO CUPERTINO ARTEAGA,3er NIVEL,Público,Gobernacion,0,0,72386933,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2710,1,CHUQUISACA,,PRESTO,C.S. CON INTERNACION,EL PALMAR,1er NIVEL,Público,Ministerio de Salud (Min.),0,0,74413108,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2711,1,CHUQUISACA,,SUCRE,INSTITUTO ESPECIALIZADO,INSTITUTO CHUQUISAQUEÑO DE ONCOLOGIA,3er NIVEL,Público,Gobernacion,0,0,73331728,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
2712,1,CHUQUISACA,,TARABUCO,C.S. CON INTERNACION,MORADO K`ASA,1er NIVEL,Público,H. Alcaldía Municipal,0,0,68385353,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
826,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,ALTO OBRAJES,1er NIVEL,Público,Ministerio de Salud (Min.),-16.523795,-68.105934, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
827,2,LA PAZ,,LA PAZ,HOSPITAL SEGUNDO NIVEL,HOSPITAL ARCO IRIS,2do NIVEL,Organismos Privados,Privados Varios,-16.484181,-68.120367, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
828,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,NIÑO KOLLO,1er NIVEL,Público,Ministerio de Salud (Min.),-16.510008,-68.149116,72585424,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
829,2,LA PAZ,,LA PAZ,C.S. INTEGRAL,CLINICA CEMES,1er NIVEL,Organismos Privados,CEMES,-16.514213,-68.120959, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
830,2,LA PAZ,,LA PAZ,POLICLINICO,POLICLINICO 9 DE ABRIL,1er NIVEL,Seguridad Social (CAJAS),Caja Nacional de Salud,-16.509239,-68.12594,68310356,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
831,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,LA GRUTA,1er NIVEL,Público,Ministerio de Salud (Min.),-16.506599,-68.155332, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
832,2,LA PAZ,,LA PAZ,POLICONSULTORIO,CORDES,1er NIVEL,Seguridad Social (CAJAS),Caja CORDES,-16.508684,-68.124946,71843790,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
833,2,LA PAZ,,LA PAZ,HOSPITAL GENERAL,HOSPITAL GRAL. NRO 1 (OBRERO),3er NIVEL,Seguridad Social (CAJAS),Caja Nacional de Salud,-16.499274,-68.118074, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
834,2,LA PAZ,,LA PAZ,INSTITUTO ESPECIALIZADO,HOSPITAL OTORRINO OFTALMOLOGICO,3er NIVEL,Seguridad Social (CAJAS),Caja Nacional de Salud,0,0, ,SI, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
835,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,TEMBLADERANI,1er NIVEL,Público,Ministerio de Salud (Min.),-16.515639,-68.139472, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
836,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,OBRAJES,1er NIVEL,Público,Ministerio de Salud (Min.),-16.529769,-68.102901,68288725,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
837,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,TACAGUA BAJO,1er NIVEL,Público,Ministerio de Salud (Min.),-16.510347,-68.145926,75241267,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
838,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,PASANKERY,1er NIVEL,Público,Ministerio de Salud (Min.),-16.526727,-68.140913, ,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
839,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,LLOJETA,1er NIVEL,Público,Ministerio de Salud (Min.),-16.533612,-68.138409,74257745,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
840,2,LA PAZ,,LA PAZ,C.S. AMBULATORIO,18 DE MAYO,1er NIVEL,Público,Ministerio de Salud (Min.),-16.480133,-68.14477,68296818,NO, , ,2010-01-21 04:06:00,2010-01-21 04:06:00
